channel_id,title,description,publishedAt,matched_term,subscriberCount,videoCount
UCjLm1Y5uASg7Vo6jsX75Qqg,Funded Trading Plus,"Funded Trading Plus has the best prop funded trading programs. Learn how to pass funded trading tests, how to set up prop funded trading accounts, how to use funded trading platforms. The best prop funded trading strategies and other ways to maximise your profit from prop trading.

📈 Funding Traders, Since 2021
⏱ Pioneers of No Time Limits
💸 Double Account Every 10%
💰Payout Split up to 90%
⭐️Highest Rated Trustpilot

Join our Discord channel https://discord.gg/8fjYcFUXx7
",2021-12-16T15:26:48Z,trading,36700.0,345.0
UCom1i7_NVeSUNyJyuR_NbMQ,"ITM TRADING, INC.","Join Daniela Cambone of The Daniela Cambone Show and Taylor Kenney from Taylor Made Economics as they provide expert analysis on complex financial systems, banking, currencies, and economics. At ITM Trading, we're committed to empowering you with the knowledge to make informed decisions for your future. Specializing in precious metals and based in Phoenix, AZ, we focus on strategies for long-term wealth building with gold and silver. Subscribe to our channel for valuable insights and tips to secure your financial future!

For interviews or partnership inquiries, please refer to the 'Business Inquiries' link below or contact us at media@itmtrading.com.
",2010-08-09T21:24:54Z,trading,380000.0,1868.0
UCPk99UXTBw1vxKnedPcBXyg,Green Star Trading,"Green Star Trading 
is dedicated to bringing in depth analysis of the worlds financial markets.
Using sophisticated technical analysis techniques and tools we help make sense of whats happening in the markets.

Greenstar Trading also provides educational content and articles.

Legal Disclaimer:
All views, opinions and ideas expressed on this channel are that of the maker and do not constitute financial/trading advice.
Do not make a trading/Investing decision based on the information shared on this channel. 
Trading and investing in financial markets/assets carries significant risk and should be undertaken with great care and consideration.",2019-07-22T14:46:48Z,trading,19200.0,343.0
UC2-JF8X_LDFEtSa3Ohfwvpg,Brooks Trading Course,"Al Brooks uses this channel to post videos on Price Action trading.

Al's online price action trading course contains 121 videos for the Price Action Fundamentals part, a total of 59 hours. The How to Trade Price Action and How to Trade Forex Price Action parts add another 72 and 66 videos, with grand course totals of 97+ and 94+ hours respectively. A total of 132+ hours of high quality video trading education.

You can purchase either the Brooks Trading Course, or Brooks Forex Trading Course course for just $399. Or buy both courses for $499 at: 

https://www.BrooksTradingCourse.com/

For Al's trading room see:

https://www.BrooksPriceAction.com/

",2010-01-26T15:21:45Z,trading,185000.0,449.0
UCOooOuqRjcQkvEpC3HEUEBg,Pat Bailouni - Trading Mindset,"Leading Trading Psychology Educator.

For educational purposes only. Not financial advice.
",2011-10-31T03:10:18Z,trading,33200.0,261.0
UC4_nsVqL94IPyNhEI_4iWyw,ROBS LOGICAL TRADING ,For the love of trading we have put these videos together for discussion on the markets and latest trades. Feel free to follow the trades and information but be advised that we cannot guarantee any success and you could lose money trading. We generally trade CFD contracts on the equity side of the business and if you are looking for Forex trade ideas this is probably the correct channel to be watching as it will give you loads of ideas on trading. KEEP IT SIMPLE!! Visit our blog and see what else we can help you with https://tradestock.weebly.com/ its all FREE advice. ,2014-08-26T13:52:20Z,trading,15700.0,746.0
UC2rrJOBf9hafmB66kjofTGg,Trading India,"Welcome to Trading India. You can learn here strategy every week. This channel is only for learning purpose.
(I am not SEBI Registered. Every Trading you can do with your own risk. I will not responsible for that. )",2014-01-03T16:56:29Z,trading,41300.0,570.0
UCHDdetsgC96M2yqZ-E417gw,TooAlpha Trading,"TOO-ALPHA is a Trading community for educating the new generation  of traders to learn the right skills in the financial market, developing the spirit of entrepreneurship, and building the right mindset to be successful in the business world.
Here, where there are misleading concepts and no guide to help you to the road of success, we dedicate our time and our energy to share with you the most precious information, tactics and concepts that, for sure, will help you in The overall business world.
We believe that we have the best content in this industry that will allow you to develop your skills and scale to the next level.

Join Our Community Here :

TooAlpha Trading Group: https://www.facebook.com/groups/300973127365049/
Instagram  :  Redaa.idrissi",2018-07-17T12:18:13Z,trading,23000.0,144.0
UCY-yO1FRVjCrRgkRQIXfWPg,IDFX Trading,"Dedicated forex trader with a proven track record, offering insights to help others achieve their trading aspirations.

Please note: This channel does not provide financial advice.
",2022-10-31T21:46:20Z,trading,20400.0,186.0
UCVveEks3MWZqOsvzTF_LGQg,Akil Stokes (Trading Coach at Tier One Trading),Cofounder & Trading Coach at Tier One Trading - Host of The Trading Coach Podcast - Author for Entrepreneur & FX Trader Magazine - Proud Husband/Father - Sports Nerd - Coffee Addict,2011-10-09T20:37:35Z,trading,55500.0,3981.0
UC2F-UeVCIUlIj8XxBLDb43A,Trading Talks Nepal,"We, here at Trading Talks Nepal, aim to provide you the world class technical analysis skills to help you succeed in your trading journey. So, lets get started!


",2023-08-24T02:47:50Z,trading,42300.0,45.0
UCZy3pEdGnWLDsqGu56axxcQ,TI- Trade Ideas Educational Channel,"Established for over 20 years, Trade Ideas LLC caters to investors, traders and market professionals in over 65 countries. Leading online brokerages license Trade Ideas proprietary technology for their premium trading platforms. We also have fully automated trading available through Interactive Brokers.

Our focus is on helping individual traders find their niche' in todays ever changing markets, while offering customizable and proprietary tools to accomplish this goal. 

The market is just starting to catch on to what Trade Ideas technology has to offer and we could not be more excited about the future of our business!  If you'd like to sign up click the link below to get help reading the market and improve your market knowledge today!!!
 
For more info check out: https://www.trade-ideas.com/
",2007-10-08T02:38:11Z,trading,34800.0,6396.0
UCt-_RaV_mFlyXDmhYnIm0Ug,Top Traders Unplugged,Top Traders Unplugged is a podcast that brings some of the biggest names in the trading and financial world right to you. Subscribe today! http://toptradersunplugged.com/,2014-05-14T16:25:26Z,trading,34600.0,706.0
UCm4Xb8YJIr4J-2u6-icHNPw,Ninja Trading Academy,"💯 | Bëhuni pjesë e grupit tonë!
🇦🇱 | Anëtar Shqiptar nga gjithë bota!

-
Risk Warning: Trading Derivatives carries a high level of risk to your capital and you should only trade with money you can afford to lose. Trading Derivatives may not be suitable for all investors, so please ensure that you fully understand the risks involved and seek independent advice if necessary.",2020-07-08T11:38:40Z,trading,19600.0,297.0
UCgHGpNavbtFCAbQrMUTP1Qw,Market Traders Institute,"Market Traders Institute is one of the world's original Forex educators which teaches traders a streamlined method for learning to reach their Forex (Foreign currency exchange) trading goals. With more than 30 years of service to traders across the globe (unlike the ""here today, gone tomorrow"" schemes that have plagued aspiring traders for years), MTI has trained more than tens of thousands of traders its time-tested strategies and techniques -- designed by a real trader, for traders, based upon real-life trading experiences. MTI dedicates itself to providing the most up-to-date trading tools and resources along with providing one thing that you probably won't find anywhere else -- the true psychology of trading that sets successful traders apart from the trading hopefuls.",2008-12-01T21:05:28Z,trading,27500.0,336.0
UCzEdC-iOhMMCr9en2dQYcrw,Organic chilli Trading🌶️,"Organic chilli farming and trading.

Contact us - 9553951110,9553021110,9985221185,9160221175,9705221110,9505221110,",2023-01-11T07:14:45Z,trading,103000.0,1411.0
UCVnTVr3lGr1Z0_7DtWQ-gWA,Trading Journal,"I have been trading stocks for 5 years and cryptocurrencies for 3 years, in addition to investing for over 10 years. I have blown my trading account a couple of times while learning to trade, I will make educational videos thus you will not make the same mistakes I did. In this channel, I will share educational videos for both stocks, forex, and cryptocurrency trading. 

NO, I am not marketing a $200 trading course! For now :)

Binance referral with %10 discount: https://www.binance.com/en/register?ref=FTR9BIDH
Click to buy the best cryptocurrency wallet ever: https://shop.ledger.com/?r=060174241c06


THIS IS NOT INVESTMENT ADVICE. I am not a financial advisor, videos in this channel are just for educational purposes.",2020-07-16T09:42:28Z,trading,58700.0,30.0
UCNCrGhrDTEN1Hx_20-kFxwg,Fortrade Online Trading,"Fortrade Ltd. was established in 2013 and has grown rapidly to become a leading provider of online trading solutions for individual and institutional clients. Based in the UK, we are innovators specializing in the development of trading platforms that are both technologically advanced and user-friendly.

We offer a wide range of trading instruments covering more than 200 currencies, as well as commodity, index and stock CFDs.

Our aim has always been to make online trading more accessible, enjoyable and ultimately profitable! Our passion for innovation and service has enabled us to grow and expand into new markets to offer products to serve our growing legion of beginner and experienced traders across the globe.


Fortrade’s financial statements are audited by Fisher Sassoon and Marks – one of UK’s specialist financial services accounting firms.",2016-03-02T14:15:59Z,trading,13100.0,814.0
